case_label,path,strain_percent,k1_centered,k2_centered,k3_centered,omega3_reduced,num_occupied,slice_mode
00_Optimized_Structure,a,0.0,-0.02326021399999989,-0.1314928899999999,0.0,0.17477914129759187,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.019381589999999893,-0.1314928899999999,0.0,0.3325149057045351,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.015502965999999896,-0.1314928899999999,0.0,0.47427760620976844,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.011624341999999899,-0.1314928899999999,0.0,0.5986150446443479,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.0077457179999999015,-0.1314928899999999,0.0,0.7037499680632497,56,fixed_k3
00_Optimized_Structure,a,0.0,-0.0038670939999999043,-0.1314928899999999,0.0,0.787867362502078,56,fixed_k3
00_Optimized_Structure,a,0.0,1.1530000000092855e-05,-0.1314928899999999,0.0,0.8494128414288964,56,fixed_k3
00_Optimized_Structure,a,0.0,0.00389015400000009,-0.1314928899999999,0.0,0.8873755404329411,56,fixed_k3
00_Optimized_Structure,a,0.0,0.007768778000000087,-0.1314928899999999,0.0,0.9015280284246012,56,fixed_k3
00_Optimized_Structure,a,0.0,0.011647402000000084,-0.1314928899999999,0.0,0.8925990229954661,56,fixed_k3
00_Optimized_Structure,a,0.0,0.015526026000000082,-0.1314928899999999,0.0,0.8623617532176673,56,fixed_k3
00_Optimized_Structure,a,0.0,0.01940465000000008,-0.1314928899999999,0.0,0.8136300654891473,56,fixed_k3
00_Optimized_Structure,a,0.0,0.023283274000000076,-0.1314928899999999,0.0,0.7501634963916257,56,fixed_k3
00_Optimized_Structure,a,0.0,0.027161898000000073,-0.1314928899999999,0.0,0.6764891161771387,56,fixed_k3
00_Optimized_Structure,a,0.0,0.03104052200000007,-0.1314928899999999,0.0,0.5976500475742368,56,fixed_k3
00_Optimized_Structure,a,0.0,0.03491914600000007,-0.1314928899999999,0.0,0.5188871513987952,56,fixed_k3
00_Optimized_Structure,a,0.0,0.038797770000000065,-0.1314928899999999,0.0,0.4452515081844206,56,fixed_k3
00_Optimized_Structure,a,0.0,0.04267639400000006,-0.1314928899999999,0.0,0.38113240936591763,56,fixed_k3
